idSchool,siruesCode,shortName,county_x,locality,propertyForm,fundingForm,schoolNumbers.studyFormationsCount,schoolNumbers.studentsCount,schoolNumbers.personnelCount,id,buildingDescription,generalState,buildingMaterial,roofMaterial,roofCondition,joineryCondition,windowJoinery,doorJoinery,dateFrom,Denumire,cod_SIIIR,COD UNIC CANDIDAT,SEX,MEDIU,MEDIA,MEDIA V-VIII,Loc_jud,jud_loc_x,SIRUTA,county_y,LHDI2018,IDUL2018quintile,hcapmat18,hconectint18,hrsm18,POPD2018,Cultarea18,SIRINF,jud_loc_y
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10107762,M,URBAN,9.85,9.89,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10302839,F,URBAN,9.67,9.67,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10107674,F,URBAN,9.4,9.86,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10283941,F,URBAN,9.0,9.21,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10311207,M,URBAN,9.95,9.85,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10283231,M,URBAN,8.05,9.07,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10128843,F,URBAN,9.3,9.59,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10173952,F,URBAN,7.12,8.54,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10174187,F,URBAN,8.07,9.23,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10174284,F,URBAN,9.9,9.99,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10176679,F,URBAN,9.6,9.72,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10176396,M,URBAN,9.02,9.56,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10174524,M,URBAN,9.7,9.89,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10267055,F,URBAN,9.07,9.62,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10319619,F,URBAN,7.8,9.21,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10294692,F,URBAN,10.0,9.99,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10267704,M,URBAN,9.8,9.73,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10307486,M,URBAN,9.7,9.75,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10132374,F,URBAN,9.45,9.8,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10301346,F,URBAN,9.07,9.47,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10268035,M,URBAN,9.25,9.54,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10174824,M,URBAN,9.45,9.64,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10176827,F,URBAN,9.9,9.88,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10173171,M,URBAN,9.82,9.98,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10173590,M,URBAN,6.5,8.95,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10282734,F,URBAN,9.42,9.58,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10173757,F,URBAN,9.8,10.0,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10283684,M,URBAN,9.15,9.78,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10304792,M,URBAN,9.62,9.95,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10174032,M,URBAN,9.9,9.91,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10132461,F,URBAN,7.95,9.17,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10358013,M,URBAN,9.87,9.96,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10176290,F,URBAN,9.05,9.61,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10174351,M,URBAN,9.8,9.7,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10319654,F,URBAN,9.97,9.96,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10415697,M,URBAN,8.97,8.94,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10323292,F,URBAN,9.8,9.53,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10347081,M,URBAN,7.97,8.67,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
11266917,120437849,"COLEGIUL NAȚIONAL ""EMIL RACOVIȚA"" CLUJ-NAPOCA",CLUJ,CLUJ-NAPOCA,Publică de interes naţional şi local,Buget,36,1071,88,14969,C sali de clasa primar biblioteca cabinet medical,Reabilitată,Cărămidă,Ţiglă ceramică,Reabilitată,Reabilitată,Mixtă,Mixtă,-2208996000000,"COLEGIUL NAČšIONAL ""EMIL RACOVIČšÄ‚"" CLUJ-NAPOCA",1261105023,10346366,F,URBAN,9.85,9.81,CLUJ-NAPOCA_CLUJ,CLUJ-NAPOCA_CLUJ,54975,CLUJ,"80,1",5,"80,5","98,5","26,9",32367,5,54984,CLUJ_CLUJ-NAPOCA
